year,doi,siam_url,corresponding_author,orcid,institution,title
2022,10.1137/21m1411603,https://epubs.siam.org/doi/10.1137/21m1411603,Tugba Torun,0000-0001-6790-7094,,Partitioning and Reordering for Spike-Based Distributed-Memory Parallel Gauss--Seidel
2022,10.1137/20m1345980,https://epubs.siam.org/doi/10.1137/20m1345980,Wei Wang,0000-0003-4741-2267,,Spectral Element Methods for Eigenvalue Problems Based on Domain Decomposition
2022,10.1137/20m1381472,https://epubs.siam.org/doi/10.1137/20m1381472,Virginie Ehrlacher,0000-0001-6540-4784,CERMICS,SOTT: Greedy Approximation of a Tensor as a Sum of Tensor Trains
2022,10.1137/20m136801x,https://epubs.siam.org/doi/10.1137/20m136801x,Min Tao,0000-0003-4750-2959,,Minimization of $L_1$ Over $L_2$ for Sparse Signal Recovery with Convergence Guarantee
2022,10.1137/21m1418319,https://epubs.siam.org/doi/10.1137/21m1418319,Qiaohua Liu,0000-0001-7871-6314,,Randomized Quaternion Singular Value Decomposition for Low-Rank Matrix Approximation
2022,10.1137/20m1382519,https://epubs.siam.org/doi/10.1137/20m1382519,Mark Ainsworth,0000-0002-4899-1048,,A Systematic Approach to Constructing Preconditioners for the $hp$-Version Mass Matrix on Unstructured and Hybrid Finite
2022,10.1137/21m1432545,https://epubs.siam.org/doi/10.1137/21m1432545,Wenjie Shi,0000-0003-2750-9029,,Polynomial Chaos Expansions for Stiff Random ODEs
2022,10.1137/21m1390591,https://epubs.siam.org/doi/10.1137/21m1390591,Meng Liu,0000-0002-3519-7339,,The Sampling Method for Inverse Exterior Stokes Problems
2022,10.1137/21m1412475,https://epubs.siam.org/doi/10.1137/21m1412475,Lijie Mei,0000-0002-9088-0093,,Energy-Preserving Continuous-Stage Exponential Runge--Kutta Integrators for Efficiently Solving Hamiltonian Systems
2022,10.1137/21m1408579,https://epubs.siam.org/doi/10.1137/21m1408579,Pablo D. Brubeck,0000-0002-3824-0080,,Lightning Stokes Solver
2022,10.1137/21m140314x,https://epubs.siam.org/doi/10.1137/21m140314x,Christina Paulin,,,Doubly Monotonic Constraint on Interpolators: Bridging Second-Order to Singularity Preservation to Cancel “Numerical Wet
2022,10.1137/21m1439122,https://epubs.siam.org/doi/10.1137/21m1439122,Jiaxiang Cai,0000-0002-5162-6519,,Compact Exponential Conservative Approaches for the Schrödinger Equation in the Semiclassical Regimes
2022,10.1137/21m1418964,https://epubs.siam.org/doi/10.1137/21m1418964,Stephen Metcalfe,0000-0002-9076-3508,,Conditional A Posteriori Error Bounds for High Order Discontinuous Galerkin Time Stepping Approximations of Semilinear H
2022,10.1137/21m1432739,https://epubs.siam.org/doi/10.1137/21m1432739,Ruda Zhang,0000-0002-2899-1008,,Gaussian Process Subspace Prediction for Model Reduction
2022,10.1137/21m1416138,https://epubs.siam.org/doi/10.1137/21m1416138,Lulu Liu,0000-0002-0357-1322,University of Macau,A Nonlinear Elimination Preconditioned Inexact Newton Algorithm
2022,10.1137/21m141703x,https://epubs.siam.org/doi/10.1137/21m141703x,Tan Bui–Thanh,0000-0003-3002-6474,,Bridging and Improving Theoretical and Computational Electrical Impedance Tomography via Data Completion
2022,10.1137/21m141573x,https://epubs.siam.org/doi/10.1137/21m141573x,Alexander Kurganov,0000-0003-0231-986X,,A Well-Balanced Asymptotic Preserving Scheme for the Two-Dimensional Rotating Shallow Water Equations with Nonflat Botto
2022,10.1137/21m1392231,https://epubs.siam.org/doi/10.1137/21m1392231,Aryan Eftekhari,0000-0002-3381-1438,,High-Dimensional Dynamic Stochastic Model Representation
2022,10.1137/21m1446459,https://epubs.siam.org/doi/10.1137/21m1446459,Zhenyue Zhang,0000-0002-2485-7004,,Graph Refinement via Simultaneously Low-Rank and Sparse Approximation
2022,10.1137/21m1454237,https://epubs.siam.org/doi/10.1137/21m1454237,Zihao Yang,,,An Efficient MultiModes Monte Carlo Homogenization Method for Random Materials
2022,10.1137/20m1374328,https://epubs.siam.org/doi/10.1137/20m1374328,Guoqiang Wang,0000-0003-2979-3510,,An Iterative Reduction FISTA Algorithm for Large-Scale LASSO
2022,10.1137/21m1405733,https://epubs.siam.org/doi/10.1137/21m1405733,Reza MohammadiArani,,,Proper Orthogonal Decomposition--Lattice Boltzmann Method: Simulating the Air Pollutant Problem in Street Canyon Areas
2022,10.1137/21m1456753,https://epubs.siam.org/doi/10.1137/21m1456753,Xiaofeng Cai,0000-0001-7438-7429,,Eulerian--Lagrangian Runge--Kutta Discontinuous Galerkin Method for Transport Simulations on Unstructured Meshes
2022,10.1137/21m1457448,https://epubs.siam.org/doi/10.1137/21m1457448,Kyongmin Yeo,0000-0002-9698-5101,,Generative Adversarial Network for Probabilistic Forecast of Random Dynamical Systems
2022,10.1137/21m1433514,https://epubs.siam.org/doi/10.1137/21m1433514,Yael Azulay,,Ben-Gurion University of the Negev,Multigrid-Augmented Deep Learning Preconditioners for the Helmholtz Equation
2022,10.1137/21m1444497,https://epubs.siam.org/doi/10.1137/21m1444497,Jian Cheng,0000-0002-8265-2381,,A Bound-Preserving and Positivity-Preserving Path-Conservative Discontinuous Galerkin Method for Solving Five-Equation M
2022,10.1137/21m1417223,https://epubs.siam.org/doi/10.1137/21m1417223,Yingzhi Liu,0000-0001-9962-7310,,New Optimized Robin--Robin Domain Decomposition Methods using Krylov Solvers for the Stokes--Darcy System
2022,10.1137/21m1458594,https://epubs.siam.org/doi/10.1137/21m1458594,Candan Güdücü,,Technische Universität Berlin,On Non-Hermitian Positive (Semi)Definite Linear Algebraic Systems Arising from Dissipative Hamiltonian DAEs
2022,10.1137/21m1444461,https://epubs.siam.org/doi/10.1137/21m1444461,Jisheng Kou,0000-0003-0986-5900,,Energy Stable and Mass Conservative Numerical Method for Gas Flow in Porous Media with Rock Compressibility
2022,10.1137/21m1457400,https://epubs.siam.org/doi/10.1137/21m1457400,Wei Gong,0000-0003-3251-8771,,Improved Discrete Boundary Type Shape Gradients for PDE-constrained Shape Optimization
2022,10.1137/21m1436981,https://epubs.siam.org/doi/10.1137/21m1436981,Zhengjie Sun,0000-0002-9138-1173,Nanjing University of Science and Technology,A Kernel-Based Meshless Conservative Galerkin Method for Solving Hamiltonian Wave Equations
2022,10.1137/21m1435343,https://epubs.siam.org/doi/10.1137/21m1435343,Gabriele Boncoraglio,0000-0002-7972-5914,,Piecewise-Global Nonlinear Model Order Reduction for PDE-Constrained Optimization in High-Dimensional Parameter Spaces
2022,10.1137/21m1421398,https://epubs.siam.org/doi/10.1137/21m1421398,Xiaocong Xu,0000-0001-7154-859X,,UGKS-Based Implicit Iterative Method for Multiscale Nonequilibrium Flow Simulations
2022,10.1137/21m1452020,https://epubs.siam.org/doi/10.1137/21m1452020,Qifeng Zhang,0000-0002-2742-2188,,Linearly Implicit Invariant-Preserving Decoupled Difference Scheme For The Rotation-Two-Component Camassa--Holm System
2022,10.1137/21m1435793,https://epubs.siam.org/doi/10.1137/21m1435793,Chang-En Du,,,Newton--Noda Iteration for Computing the Ground States of Nonlinear Schrödinger Equations
2022,10.1137/21m1460764,https://epubs.siam.org/doi/10.1137/21m1460764,Mark Ainsworth,0000-0002-4899-1048,,Active Neuron Least Squares: A Training Method for Multivariate Rectified Neural Networks
2022,10.1137/21m1462696,https://epubs.siam.org/doi/10.1137/21m1462696,Jun Liu,0000-0003-1904-2350,,Parallel-in-time preconditioner for the Sinc-Nyström systems
2022,10.1137/21m1434611,https://epubs.siam.org/doi/10.1137/21m1434611,Nedialko S. Nedialkov,0000-0001-8697-4428,,"An Energy-Based, Always Index $\leq$ 1 and Structurally Amenable Electrical Circuit Model"
2022,10.1137/21m1445600,https://epubs.siam.org/doi/10.1137/21m1445600,Zhennan Zhou,0000-0003-4822-0275,Peking University,A Structure Preserving Numerical Scheme for Fokker--Planck Equations of Structured Neural Networks with Learning Rules
2022,10.1137/20m1350790,https://epubs.siam.org/doi/10.1137/20m1350790,Stephan Dahlke,0000-0003-0168-7257,,A Wavelet-Based Approach for the Simulation and Optimal Control of NonLocal Operator Equations
2022,10.1137/21m1403722,https://epubs.siam.org/doi/10.1137/21m1403722,Ioannis Toulopoulos,0000-0002-3899-0594,,Numerical Solutions of Quasilinear Parabolic Problems by a Continuous Space-Time Finite Element Scheme
2022,10.1137/21m1438633,https://epubs.siam.org/doi/10.1137/21m1438633,Xiaofeng Ou,,,SuperDC: Superfast Divide-And-Conquer Eigenvalue Decomposition With Improved Stability for Rank-Structured Matrices
2022,10.1137/21m1450823,https://epubs.siam.org/doi/10.1137/21m1450823,Jian Dong,0000-0002-8665-6902,,Well-Balanced and Positivity-Preserving Surface Reconstruction Schemes Solving Ripa Systems With Nonflat Bottom Topograp
2022,10.1137/22m1478458,https://epubs.siam.org/doi/10.1137/22m1478458,Cuiyang Ding,,,A Parallel Iterative Probabilistic Method for Mixed Problems of Laplace Equations with the Feynman--Kac Formula of Kille
2022,10.1137/22m147952x,https://epubs.siam.org/doi/10.1137/22m147952x,Boyang Ye,,,Hamiltonian-Preserving Discontinuous Galerkin Methods for the Liouville Equation With Discontinuous Potential
2022,10.1137/21m145611x,https://epubs.siam.org/doi/10.1137/21m145611x,Xindi Hu,0000-0001-5618-0571,,On Geometric Inverse Problems in Time-Fractional Subdiffusion
2022,10.1137/21m1463720,https://epubs.siam.org/doi/10.1137/21m1463720,Shijin Hou,,,Fast $L^2$ Optimal Mass Transport via Reduced Basis Methods for the Monge--Ampère Equation
2023,10.1137/21m1446289,https://epubs.siam.org/doi/10.1137/21m1446289,Jonas Kusch,0000-0002-2061-2114,Karlsruhe Institute of Technology,On the Stability of Robust Dynamical Low-Rank Approximations for Hyperbolic Problems
2023,10.1137/21m1466542,https://epubs.siam.org/doi/10.1137/21m1466542,Keyi Wu,0000-0003-3428-9079,The University of Texas at Austin,An Offline-Online Decomposition Method for Efficient Linear Bayesian Goal-Oriented Optimal Experimental Design: Applicat
2023,10.1137/21m1430492,https://epubs.siam.org/doi/10.1137/21m1430492,Christoph Klein,0000-0003-2019-6074,Heidelberg University,Preconditioning Sparse Matrices with Alternating and Multiplicative Operator Splittings
2023,10.1137/21m1460557,https://epubs.siam.org/doi/10.1137/21m1460557,Ana Alonso Rodríguez,0000-0003-1505-8048,University of Trento,A Graph-Based Algorithm for the Approximation of the Spectrum of the Curl Operator
2023,10.1137/22m1490338,https://epubs.siam.org/doi/10.1137/22m1490338,Grady B. Wright,0000-0001-7441-1791,Boise State University,MGM: A Meshfree Geometric Multilevel Method for Systems Arising from Elliptic Equations on Point Cloud Surfaces
2023,10.1137/21m143114x,https://epubs.siam.org/doi/10.1137/21m143114x,Johannes Haubner,0009-0005-5196-1770,Simula Research Laboratory,A Novel Density Based Approach for Topology Optimization of Stokes Flow
2023,10.1137/22m1484109,https://epubs.siam.org/doi/10.1137/22m1484109,Shimin Guo,0000-0002-6954-2647,Xi'an Jiaotong University,"Mass-, Energy-, and Momentum-Preserving Spectral Scheme for Klein-Gordon-Schrödinger System on Infinite Domains"
2023,10.1137/21m1451543,https://epubs.siam.org/doi/10.1137/21m1451543,Jiajie Li,0000-0002-6186-3884,East China Normal University,Shape Optimization of the Stokes Eigenvalue Problem
2023,10.1137/21m1459915,https://epubs.siam.org/doi/10.1137/21m1459915,Yingxiang Xu,0000-0001-7994-5274,Northeast Normal University,Optimized Schwarz Methods for the Cahn–Hilliard Equation
2023,10.1137/22m1501143,https://epubs.siam.org/doi/10.1137/22m1501143,Qing Cheng,0000-0001-5645-5256,Tongji University,Length Preserving Numerical Schemes for Landau–Lifshitz Equation Based on Lagrange Multiplier Approaches
2023,10.1137/21m1431229,https://epubs.siam.org/doi/10.1137/21m1431229,Aaron Charous,0000-0001-8421-3027,Massachusetts Institute of Technology,Dynamically Orthogonal Runge–Kutta Schemes with Perturbative Retractions for the Dynamical Low-Rank Approximation
2023,10.1137/22m1507942,https://epubs.siam.org/doi/10.1137/22m1507942,Li Luo,0000-0002-3123-9132,University of Macau,\(\text{PIN}^{\mathcal L}\) : Preconditioned Inexact Newton with Learning Capability for Nonlinear System of Equations
2023,10.1137/22m1492386,https://epubs.siam.org/doi/10.1137/22m1492386,Victorita Dolean,0000-0002-5885-1903,Centre National de la Recherche Scientifique,Closed Form Optimized Transmission Conditions for Complex Diffusion with Many Subdomains
2023,10.1137/21m1463665,https://epubs.siam.org/doi/10.1137/21m1463665,Weiyang Ding,0000-0003-3075-5781,Shanghai Center for Brain Science and Brain-Inspired Technology,Higher Order Extended Dynamic Mode Decomposition Based on the Structured Total Least Squares
2023,10.1137/21m1430996,https://epubs.siam.org/doi/10.1137/21m1430996,Reiichiro Kawai,0000-0002-3845-015X,Tokyo University of the Arts,Dynamic Finite-Budget Allocation of Stratified Sampling with Adaptive Variance Reduction by Strata
2023,10.1137/22m1493318,https://epubs.siam.org/doi/10.1137/22m1493318,Bernard Haasdonk,,University of Stuttgart,A New Certified Hierarchical and Adaptive RB-ML-ROM Surrogate Model for Parametrized PDEs
2023,10.1137/22m1481002,https://epubs.siam.org/doi/10.1137/22m1481002,Julia Schleuß,,University of Münster,Randomized Quasi-Optimal Local Approximation Spaces in Time
2023,10.1137/22m1494658,https://epubs.siam.org/doi/10.1137/22m1494658,Jake Brusca,0000-0003-1256-0569,New Jersey Institute of Technology,A Convergent Quadrature-Based Method for the Monge–Ampère Equation
2023,10.1137/22m1499376,https://epubs.siam.org/doi/10.1137/22m1499376,Guodong Zhang,0000-0002-8323-9126,Yantai University,Reformulated Weak Formulation and Efficient Fully Discrete Finite Element Method for a Two-Phase Ferrohydrodynamics Shli
2023,10.1137/22m1496360,https://epubs.siam.org/doi/10.1137/22m1496360,Shady E. Ahmed,0000-0001-5548-0265,Oklahoma State University,Physics Guided Machine Learning for Variational Multiscale Reduced Order Modeling
2023,10.1137/21m1452342,https://epubs.siam.org/doi/10.1137/21m1452342,Yixiao Hu,0009-0004-6967-1731,Tsinghua University,Seismic Tomography with Random Batch Gradient Reconstruction
2023,10.1137/22m1510935,https://epubs.siam.org/doi/10.1137/22m1510935,Tobias Knopp,0000-0002-1589-8517,Universität Hamburg,NFFT.jl: Generic and Fast Julia Implementation of the Nonequidistant Fast Fourier Transform
2023,10.1137/22m1488405,https://epubs.siam.org/doi/10.1137/22m1488405,Fan Chen,0000-0003-0082-7908,Shanghai Jiao Tong University,Friedrichs Learning: Weak Solutions of Partial Differential Equations via Deep Learning
2023,10.1137/23m1572404,https://epubs.siam.org/doi/10.1137/23m1572404,Matthias Bolten,0000-0002-8682-7652,,Special Section: 2021 Copper Mountain Conference
2023,10.1137/22m1500575,https://epubs.siam.org/doi/10.1137/22m1500575,Weizhu Bao,0000-0003-3418-9625,National University of Singapore,A Symmetrized Parametric Finite Element Method for Anisotropic Surface Diffusion in Three Dimensions
2023,10.1137/22m1486303,https://epubs.siam.org/doi/10.1137/22m1486303,Jeffrey M. Hokanson,0000-0003-3059-5298,University of Colorado Boulder,Simultaneous Identification and Denoising of Dynamical Systems
2023,10.1137/22m1506390,https://epubs.siam.org/doi/10.1137/22m1506390,Manoochehr Khasi,0000-0002-2581-0662,Iran University of Science and Technology,Fast Computing Approaches Based on a Bilinear Pseudo-Spectral Method for Nonlinear Acoustic Wave Equations
2023,10.1137/22m1536741,https://epubs.siam.org/doi/10.1137/22m1536741,Sara Pollock,0000-0001-7896-350X,University of Florida,Filtering for Anderson Acceleration
2023,10.1137/22m1498127,https://epubs.siam.org/doi/10.1137/22m1498127,Jianguo Huang,0000-0003-0825-3056,Shanghai Jiao Tong University,Efficient Exponential Integrator Finite Element Method for Semilinear Parabolic Equations
2023,10.1137/22m1507863,https://epubs.siam.org/doi/10.1137/22m1507863,Heng Tian,,Sichuan University of Science and Engineering,Band Structure Calculations of Three-Dimensional Anisotropic Photonic Crystals in the Oblique Coordinate System
2023,10.1137/22m1487710,https://epubs.siam.org/doi/10.1137/22m1487710,Iain Duff,,Centre Européen de Recherche et de Formation Avancée en Calcul Scientifique,Row Replicated Block Cimmino
2023,10.1137/22m149329x,https://epubs.siam.org/doi/10.1137/22m149329x,Riccardo Morandin,0000-0003-2511-041X,Technische Universität Berlin,Port-Hamiltonian Dynamic Mode Decomposition
2023,10.1137/21m1442048,https://epubs.siam.org/doi/10.1137/21m1442048,Gang Pang,0000-0001-8844-1211,Beihang University,Accurate Absorbing Boundary Conditions for the Two-Dimensional Nonlocal Schrödinger Equations
2023,10.1137/22m1496773,https://epubs.siam.org/doi/10.1137/22m1496773,Yingzhi Liu,0000-0001-9962-7310,University of Macau,A One-Dimensional Coarse Preconditioner for Three-Dimensional Unsteady Incompressible Navier–Stokes Flows in Patient-Spe
2023,10.1137/22m1500848,https://epubs.siam.org/doi/10.1137/22m1500848,Difeng Cai,0000-0001-9482-6425,Emory University,Data-Driven Construction of Hierarchical Matrices With Nested Bases
2023,10.1137/22m1475302,https://epubs.siam.org/doi/10.1137/22m1475302,Xiaozhou Wang,0000-0003-4514-0421,Hong Kong Polytechnic University,Solving Two-Stage Stochastic Variational Inequalities by a Hybrid Projection Semismooth Newton Algorithm
2023,10.1137/22m1503270,https://epubs.siam.org/doi/10.1137/22m1503270,Peter Münch,0000-0003-2368-8533,Helmholtz-Zentrum Hereon,Stage-Parallel Fully Implicit Runge–Kutta Implementations with Optimal Multilevel Preconditioners at the Scaling Limit
2023,10.1137/22m1502197,https://epubs.siam.org/doi/10.1137/22m1502197,Julianne Chung,0000-0002-6760-4736,Emory University,Hybrid Projection Methods for Solution Decomposition in Large-Scale Bayesian Inverse Problems
2023,10.1137/22m1492994,https://epubs.siam.org/doi/10.1137/22m1492994,Xuejian Li,0000-0001-5536-7940,Missouri University of Science and Technology,Variational Data Assimilation and its Decoupled Iterative Numerical Algorithms for Stokes–Darcy Model
2023,10.1137/22m1494397,https://epubs.siam.org/doi/10.1137/22m1494397,Harbir Antil,0000-0002-6641-1449,George Mason University,Efficient Algorithms for Bayesian Inverse Problems with Whittle–Matérn Priors
2023,10.1137/22m1502872,https://epubs.siam.org/doi/10.1137/22m1502872,Haiyan Jiang,0000-0002-4099-480X,Beijing Institute of Technology,Numerical Study of Transient Wigner–Poisson Model for RTDs: Numerical Method and Its Applications
2023,10.1137/22m150753x,https://epubs.siam.org/doi/10.1137/22m150753x,Colin J. Cotter,0000-0001-7962-8324,Baylor University,Weighted-Norm Preconditioners for a Multilayer Tide Model
2023,10.1137/22m1532457,https://epubs.siam.org/doi/10.1137/22m1532457,Wangtao Lu,0000-0003-2227-702X,Zhejiang University,A Highly Accurate Perfectly-Matched-Layer Boundary Integral Equation Solver for Acoustic Layered-Medium Problems
2023,10.1137/22m1490831,https://epubs.siam.org/doi/10.1137/22m1490831,Wei Wan,0000-0002-7925-1210,North China Electric Power University,A Scalable Deep Learning Approach for Solving High-Dimensional Dynamic Optimal Transport
2023,10.1137/22m1536510,https://epubs.siam.org/doi/10.1137/22m1536510,Sachin Krishnan Thekke Veettil,0000-0003-4852-2839,Center for Systems Biology Dresden,Global Polynomial Level Sets for Numerical Differential Geometry of Smooth Closed Surfaces
2023,10.1137/22m1520840,https://epubs.siam.org/doi/10.1137/22m1520840,Tianhao Hu,,Jilin University,Solving Elliptic Problems with Singular Sources Using Singularity Splitting Deep Ritz Method
2023,10.1137/22m1514088,https://epubs.siam.org/doi/10.1137/22m1514088,Andrei Chertkov,0000-0001-9990-6598,Skolkovo Institute of Science and Technology,Black Box Approximation in the Tensor Train Format Initialized by ANOVA Decomposition
2023,10.1137/22m1534857,https://epubs.siam.org/doi/10.1137/22m1534857,Daniel Seibel,0000-0003-3833-2089,Saarland University,Almost Complete Analytical Integration in Galerkin Boundary Element Methods
2023,10.1137/23m1564286,https://epubs.siam.org/doi/10.1137/23m1564286,Hans De Sterck,0000-0002-1641-932X,University of Waterloo,"Enhancing Reproducibility of Research Papers in SISC, JSC, and JCP"
2023,10.1137/22m1505037,https://epubs.siam.org/doi/10.1137/22m1505037,Mejdi Azaïez,0000-0002-1797-4763,Centre National de la Recherche Scientifique,Numerical Approximation of PGD Modes to Parameterized Elliptic Problems
2023,10.1137/22m1501155,https://epubs.siam.org/doi/10.1137/22m1501155,Tianshi Xu,0000-0003-3119-1957,University of Minnesota,A Parallel Algorithm for Computing Partial Spectral Factorizations of Matrix Pencils via Chebyshev Approximation
2023,10.1137/22m1513228,https://epubs.siam.org/doi/10.1137/22m1513228,Samuel E. Otto,0000-0002-5086-8057,Princeton University,Model Reduction for Nonlinear Systems by Balanced Truncation of State and Gradient Covariance
2023,10.1137/22m1502859,https://epubs.siam.org/doi/10.1137/22m1502859,Shubin Fu,0000-0002-6250-0778,Eastern Institute of Technology,An Efficient Multiscale Preconditioner for Large-Scale Highly Heterogeneous Flow
2023,10.1137/23m1545744,https://epubs.siam.org/doi/10.1137/23m1545744,Xinyu Liu,0000-0002-5180-6958,Purdue University West Lafayette,An Efficient and Robust Scalar Auxialiary Variable Based Algorithm for Discrete Gradient Systems Arising from Optimizati
2023,10.1137/22m1497298,https://epubs.siam.org/doi/10.1137/22m1497298,Beiping Duan,0000-0002-9038-3644,Shenzhen University,A Quadrature Scheme for Steady-State Diffusion Equations Involving Fractional Power of Regularly Accretive Operator
2023,10.1137/22m1491253,https://epubs.siam.org/doi/10.1137/22m1491253,V A Kandappan,,Indian Institute of Technology Madras,HODLR2D: A New Class of Hierarchical Matrices
2023,10.1137/22m1528306,https://epubs.siam.org/doi/10.1137/22m1528306,Nir Sharon,0000-0001-6329-3857,Tel Aviv University,On Multiscale Quasi-Interpolation of Scattered Scalar- and Manifold-Valued Functions
2023,10.1137/22m1510169,https://epubs.siam.org/doi/10.1137/22m1510169,Xiaoqiang Yue,0000-0003-0097-7017,Xiangtan University,Convergence Analysis of a Mixed Precision Parareal Algorithm
2023,10.1137/22m1541307,https://epubs.siam.org/doi/10.1137/22m1541307,Zhongqin Xue,0000-0003-0971-2189,Southeast University,Compatible Energy Dissipation of the Variable-Step \({\boldsymbol{L1}}\) Scheme for the Space-Time Fractional Cahn-Hilli
2023,10.1137/22m1485553,https://epubs.siam.org/doi/10.1137/22m1485553,Alexey Kazarnikov,0000-0002-5956-2791,Heidelberg University,A Bayesian Approach to Modeling Biological Pattern Formation with Limited Data
2023,10.1137/22m1533062,https://epubs.siam.org/doi/10.1137/22m1533062,Kamran Pentland,0000-0001-9530-1890,University of Warwick,Error Bound Analysis of the Stochastic Parareal Algorithm
2023,10.1137/22m1516178,https://epubs.siam.org/doi/10.1137/22m1516178,Jonathan Angel,,Volcano Corporation (United States),Efficient Upwind Finite-Difference Schemes for Wave Equations on Overset Grids
2023,10.1137/22m1533815,https://epubs.siam.org/doi/10.1137/22m1533815,Guoliang Zhang,0009-0004-2768-4120,Shanghai Jiao Tong University,Asymptotic Preserving and Uniformly Unconditionally Stable Finite Difference Schemes for Kinetic Transport Equations
2023,10.1137/22m1519572,https://epubs.siam.org/doi/10.1137/22m1519572,Longfei Gao,0000-0002-7790-7538,The University of Texas at Austin,Strongly Imposing the Free Surface Boundary Condition for Wave Equations with Finite Difference Operators
2023,10.1137/22m1536340,https://epubs.siam.org/doi/10.1137/22m1536340,Alejandro Allendes,0000-0002-3305-6823,Federico Santa María Technical University,Numerical Discretization of a Darcy-Forchheimer Problem Coupled with a Singular Heat Equation
2023,10.1137/22m1490739,https://epubs.siam.org/doi/10.1137/22m1490739,Navjot Singh,0000-0003-0360-2915,University of Illinois Urbana-Champaign,Alternating Mahalanobis Distance Minimization for Accurate and Well-Conditioned CP Decomposition
2023,10.1137/22m1502719,https://epubs.siam.org/doi/10.1137/22m1502719,Oded Schwartz,0000-0003-1309-5566,Hebrew University of Jerusalem,Pebbling Game and Alternative Basis for High Performance Matrix Multiplication
2023,10.1137/22m1540612,https://epubs.siam.org/doi/10.1137/22m1540612,Chenglong Bao,0000-0002-1201-1212,Institute of Mathematical Sciences,Robust Full Waveform Inversion: A Source Wavelet Manipulation Perspective
2023,10.1137/22m1511953,https://epubs.siam.org/doi/10.1137/22m1511953,Chun Kit Hung,,Hong Kong University of Science and Technology,A Simple Embedding Method for Scalar Hyperbolic Conservation Laws on Implicit Surfaces
2023,10.1137/23m1546816,https://epubs.siam.org/doi/10.1137/23m1546816,Xianmin Xu,0000-0002-5025-4565,Chinese Academy of Sciences,A Unified Variational Framework on Macroscopic Computations for Two-Phase Flow with Moving Contact Lines
2023,10.1137/22m1511345,https://epubs.siam.org/doi/10.1137/22m1511345,Dongfang Li,0000-0002-2901-3919,Huazhong University of Science and Technology,Relaxation Exponential Rosenbrock-Type Methods for Oscillatory Hamiltonian Systems
2023,10.1137/22m1517081,https://epubs.siam.org/doi/10.1137/22m1517081,Xingwen Zhu,,Dali University,Physics-Informed Neural Networks for Solving Dynamic Two-Phase Interface Problems
2023,10.1137/22m1514337,https://epubs.siam.org/doi/10.1137/22m1514337,James H. Adler,,Tufts University,A Stable Mimetic Finite-Difference Method for Convection-Dominated Diffusion Equations
2023,10.1137/22m1503932,https://epubs.siam.org/doi/10.1137/22m1503932,Xiaozhe Hu,0000-0001-7533-0416,Tufts University,Solving Graph Laplacians via Multilevel Sparsifiers
2023,10.1137/22m1529415,https://epubs.siam.org/doi/10.1137/22m1529415,Daniel Drzisga,0000-0003-3757-2136,Technical University of Munich,A Matrix-Free ILU Realization Based on Surrogates
2023,10.1137/22m1527726,https://epubs.siam.org/doi/10.1137/22m1527726,Xiangcheng Zheng,0000-0002-6364-9216,Shandong University,A Time-Fractional Mean-Field Control Modeling Subdiffusive Advective Transport
2023,10.1137/22m1541368,https://epubs.siam.org/doi/10.1137/22m1541368,Mark Ainsworth,0000-0002-4899-1048,Brown University,Statically Condensed Iterated Penalty Method for High Order Finite Element Discretizations of Incompressible Flow
2023,10.1137/22m1505360,https://epubs.siam.org/doi/10.1137/22m1505360,Long Chen,0000-0002-7345-5116,"University of California, Irvine",A Family of Immersed Finite Element Spaces and Applications to Three-Dimensional \(\bf{H}(\operatorname{curl})\) Interfa
2024,10.1137/23m1550803,https://epubs.siam.org/doi/10.1137/23m1550803,Xin Liu,0009-0005-5174-9446,Tianjin University,On Optimal Zero-Padding of Kernel Truncation Method
2024,10.1137/23m1562081,https://epubs.siam.org/doi/10.1137/23m1562081,Shengrong Ding,,Southern University of Science and Technology,A New Discretely Divergence-Free Positivity-Preserving High-Order Finite Volume Method for Ideal MHD Equations
2024,10.1137/23m1565887,https://epubs.siam.org/doi/10.1137/23m1565887,Dexuan Zhou,,Beijing Normal University,A Multilevel Method for Many-Electron Schrödinger Equations Based on the Atomic Cluster Expansion
2024,10.1137/22m1496128,https://epubs.siam.org/doi/10.1137/22m1496128,Gal Shalom,,Technion – Israel Institute of Technology,pISTA: Preconditioned Iterative Soft Thresholding Algorithm for Graphical Lasso
2024,10.1137/23m1554795,https://epubs.siam.org/doi/10.1137/23m1554795,Ren‐jun Qi,0000-0003-2467-1354,Southeast University,A Unified Design of Energy Stable Schemes with Variable Steps for Fractional Gradient Flows and Nonlinear Integro-differ
2024,10.1137/23m1567679,https://epubs.siam.org/doi/10.1137/23m1567679,Tommaso Bevilacqua,0000-0002-0828-5018,University of Milan,BDDC Preconditioners for Virtual Element Approximations of the Three-Dimensional Stokes Equations
2024,10.1137/23m1547676,https://epubs.siam.org/doi/10.1137/23m1547676,Hanxiang Shen,,Fudan University,Weighted Trace-Penalty Minimization for Full Configuration Interaction
2024,10.1137/23m1546981,https://epubs.siam.org/doi/10.1137/23m1546981,Tiangang Cui,0000-0002-4840-8545,The University of Sydney,Deep Importance Sampling Using Tensor Trains with Application to a Priori and a Posteriori Rare Events
2024,10.1137/23m160832x,https://epubs.siam.org/doi/10.1137/23m160832x,Hans De Sterck,0000-0002-1641-932X,,New SISC Section on Scientific Machine Learning
